route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
161_0,Agosto_DomingoFeriado_20260101,18997_20260101_161_0_103,,,0,,161_0_ASC_shp,,
109_0,Feriados_Agosto_DomingoFeriado_20260101,6444_20260101_109_0_26,,,1,,109_0_DESC_shp,,
75_0,Natal & Ano Novo_DomingoFeriado_20260101,17427_20260101_75_0_11,,,1,,75_0_DESC_shp,,
109_0,Feriados_Agosto_DomingoFeriado_20260101,6444_20260101_109_0_16,,,1,,109_0_DESC_shp,,
75_0,Natal & Ano Novo_DomingoFeriado_20260101,17427_20260101_75_0_21,,,1,,75_0_DESC_shp,,
144_0,Inverno_Util_20260101,6921_20260101_144_0_13,,,0,,144_0_ASC_shp,,
109_0,Verao_Util_20260101,6461_20260101_109_0_12,,,1,,109_0_DESC_shp,,
161_0,Feriados_Agosto_DomingoFeriado_20260101,19009_20260101_161_0_145,,,1,,161_0_DESC_shp,,
161_0,Feriados_Agosto_DomingoFeriado_20260101,19009_20260101_161_0_155,,,1,,161_0_DESC_shp,,
201_2,Feriados_Agosto_DomingoFeriado_20260101,6608_20260101_201_2_12,,,1,,201_2_DESC_shp,,
161_0,Feriados_Agosto_DomingoFeriado_20260101,19009_20260101_161_0_165,,,1,,161_0_DESC_shp,,
161_0,Feriados_Agosto_DomingoFeriado_20260101,19009_20260101_161_0_175,,,1,,161_0_DESC_shp,,
245_0,Feriados_DomingoFeriado_20260101,21694_20260101_245_0_7,,,0,,245_0_CIRC_shp,,
200_0,Verao_Util_20260101,5812_20260101_200_0_17,,,0,,200_0_ASC_shp,,
177_0,Verao_Util_20260101,6086_20260101_177_0_4,,,1,,177_0_DESC_shp,,
177_0,Verao_Util_20260101,6086_20260101_177_0_5,,,0,,177_0_ASC_shp,,
161_0,Feriados_Agosto_DomingoFeriado_20260101,19009_20260101_161_0_135,,,1,,161_0_DESC_shp,,
177_0,Verao_Util_20260101,6086_20260101_177_0_6,,,1,,177_0_DESC_shp,,
177_0,Verao_Util_20260101,6086_20260101_177_0_7,,,0,,177_0_ASC_shp,,
177_0,Verao_Util_20260101,6086_20260101_177_0_2,,,1,,177_0_DESC_shp,,
161_0,Feriados_Agosto_DomingoFeriado_20260101,19009_20260101_161_0_185,,,1,,161_0_DESC_shp,,
177_0,Verao_Util_20260101,6086_20260101_177_0_3,,,0,,177_0_ASC_shp,,
161_0,Feriados_Agosto_DomingoFeriado_20260101,19009_20260101_161_0_195,,,1,,161_0_DESC_shp,,
148_0,Ferias Escolares_Util_20260101,3388_20260101_148_0_28,,,0,,148_0_ASC_shp,,
148_0,Ferias Escolares_Util_20260101,3388_20260101_148_0_18,,,0,,148_0_ASC_shp,,
226_0,Agosto_Sabado_20260101,19146_20260101_226_0_6,,,0,,226_0_CIRC_shp,,
110_0,Verao_Util_20260101,7177_20260101_110_0_49,,,0,,110_0_ASC_shp,,
171_0,Inverno_Util_20260101,7044_20260101_171_0_9,,,0,,171_0_ASC_shp,,
171_0,Inverno_Util_20260101,7044_20260101_171_0_8,,,1,,171_0_DESC_shp,,
171_0,Inverno_Util_20260101,7044_20260101_171_0_7,,,0,,171_0_ASC_shp,,
165_0,Agosto_Sabado_20260101,3096_20260101_165_0_11,,,0,,165_0_ASC_shp,,
110_0,Verao_Util_20260101,7177_20260101_110_0_19,,,0,,110_0_ASC_shp,,
171_0,Inverno_Util_20260101,7044_20260101_171_0_6,,,1,,171_0_DESC_shp,,
165_0,Agosto_DomingoFeriado_20260101,20082_20260101_165_0_5,,,0,,165_0_ASC_shp,,
171_0,Inverno_Util_20260101,7044_20260101_171_0_5,,,0,,171_0_ASC_shp,,
110_0,Verao_Util_20260101,7177_20260101_110_0_39,,,0,,110_0_ASC_shp,,
171_0,Inverno_Util_20260101,7044_20260101_171_0_4,,,1,,171_0_DESC_shp,,
110_0,Verao_Util_20260101,7177_20260101_110_0_29,,,0,,110_0_ASC_shp,,
205_0,Inverno_Util_20260101,5150_20260101_205_0_39,,,1,,205_0_DESC_shp,,
171_0,Inverno_Util_20260101,7044_20260101_171_0_3,,,0,,171_0_ASC_shp,,
205_0,Inverno_Util_20260101,5150_20260101_205_0_29,,,1,,205_0_DESC_shp,,
171_0,Inverno_Util_20260101,7044_20260101_171_0_2,,,1,,171_0_DESC_shp,,
205_0,Inverno_Util_20260101,5150_20260101_205_0_19,,,1,,205_0_DESC_shp,,
117_0,Inverno_Sabado_20260101,5521_20260101_117_0_16,,,1,,117_0_DESC_shp,,
163_0,Inverno_Sabado_20260101,8162_20260101_163_0_12,,,0,,163_0_ASC_shp,,
163_0,Inverno_Sabado_20260101,8162_20260101_163_0_22,,,0,,163_0_ASC_shp,,
163_0,Inverno_Sabado_20260101,8162_20260101_163_0_32,,,0,,163_0_ASC_shp,,
163_0,Inverno_Sabado_20260101,8162_20260101_163_0_42,,,0,,163_0_ASC_shp,,
197_2,Inverno_Sabado_20260101,4252_20260101_197_2_18,,,1,,197_2_DESC_shp,,
195_0,Inverno_Util_20260101,59011_20260101_195_0_2,,,1,,195_0_DESC_shp,,
164_0,Verao_Util_20260101,3742_20260101_164_0_21,,,0,,164_0_ASC_shp,,
123_0,Ferias Escolares_Util_20260101,2937_20260101_123_0_18,,,0,,123_0_ASC_shp,,
164_0,Verao_Util_20260101,3742_20260101_164_0_11,,,0,,164_0_ASC_shp,,
170_0,Inverno_Util_20260101,3803_20260101_170_0_14,,,1,,170_0_DESC_shp,,
106_0,Natal & Ano Novo_DomingoFeriado_20260101,17260_20260101_106_0_6,,,1,,106_0_DESC_shp,,
122_0,Verao_Util_20260101,3616_20260101_122_0_16,,,1,,122_0_DESC_shp,,
199_0,Inverno_Util_20260101,5319_20260101_199_0_10,,,1,,199_0_DESC_shp,,
165_0,Inverno_DomingoFeriado_20260101,3111_20260101_165_0_20,,,1,,165_0_DESC_shp,,
165_0,Inverno_DomingoFeriado_20260101,3111_20260101_165_0_10,,,1,,165_0_DESC_shp,,
170_0,Inverno_DomingoFeriado_20260101,3763_20260101_170_0_18,,,1,,170_0_DESC_shp,,
144_0,Inverno_Sabado_20260101,6915_20260101_144_0_19,,,0,,144_0_ASC_shp,,
106_0,Inverno_DomingoFeriado_20260101,6267_20260101_106_0_9,,,0,,106_0_ASC_shp,,
106_0,Inverno_DomingoFeriado_20260101,6267_20260101_106_0_8,,,1,,106_0_DESC_shp,,
106_0,Inverno_DomingoFeriado_20260101,6267_20260101_106_0_3,,,0,,106_0_ASC_shp,,
106_0,Inverno_DomingoFeriado_20260101,6267_20260101_106_0_2,,,1,,106_0_DESC_shp,,
204_0,Inverno_Sabado_20260101,36651_20260101_204_0_3,,,1,,204_0_DESC_shp,,
106_0,Inverno_DomingoFeriado_20260101,6267_20260101_106_0_7,,,0,,106_0_ASC_shp,,
106_0,Inverno_DomingoFeriado_20260101,6267_20260101_106_0_6,,,1,,106_0_DESC_shp,,
106_0,Inverno_DomingoFeriado_20260101,6267_20260101_106_0_5,,,0,,106_0_ASC_shp,,
106_0,Inverno_DomingoFeriado_20260101,6267_20260101_106_0_4,,,1,,106_0_DESC_shp,,
152_0,Verao_Util_20260101,7778_20260101_152_0_11,,,1,,152_0_DESC_shp,,
243_0,Verao_Util_20260101,21590_20260101_243_0_28,,,0,,243_0_CIRC_shp,,
199_0,Agosto_DomingoFeriado_20260101,19173_20260101_199_0_10,,,1,,199_0_DESC_shp,,
76_0,Natal & Ano Novo_DomingoFeriado_20260101,39433_20260101_76_0_8,,,0,,76_0_ASC_shp,,
199_0,Agosto_DomingoFeriado_20260101,19173_20260101_199_0_11,,,0,,199_0_ASC_shp,,
76_0,Natal & Ano Novo_DomingoFeriado_20260101,39433_20260101_76_0_9,,,1,,76_0_DESC_shp,,
199_0,Agosto_DomingoFeriado_20260101,19173_20260101_199_0_12,,,1,,199_0_DESC_shp,,
199_0,Agosto_DomingoFeriado_20260101,19173_20260101_199_0_13,,,0,,199_0_ASC_shp,,
108_0,Inverno_Sabado_20260101,5984_20260101_108_0_8,,,1,,108_0_DESC_shp,,
199_0,Agosto_DomingoFeriado_20260101,19173_20260101_199_0_14,,,1,,199_0_DESC_shp,,
243_0,Verao_Util_20260101,21590_20260101_243_0_21,,,0,,243_0_CIRC_shp,,
108_0,Inverno_Sabado_20260101,5984_20260101_108_0_9,,,0,,108_0_ASC_shp,,
199_0,Agosto_DomingoFeriado_20260101,19173_20260101_199_0_15,,,0,,199_0_ASC_shp,,
243_0,Verao_Util_20260101,21590_20260101_243_0_20,,,0,,243_0_CIRC_shp,,
282_0,Verao_Util_20260101,49569_20260101_282_0_9,,,0,,282_0_ASC_shp,,
150_0,Natal & Ano Novo_DomingoFeriado_20260101,17307_20260101_150_0_9,,,0,,150_0_ASC_shp,,
199_0,Agosto_DomingoFeriado_20260101,19173_20260101_199_0_16,,,1,,199_0_DESC_shp,,
243_0,Verao_Util_20260101,21590_20260101_243_0_23,,,0,,243_0_CIRC_shp,,
204_0,Natal & Ano Novo_DomingoFeriado_20260101,17162_20260101_204_0_6,,,1,,204_0_DESC_shp,,
199_0,Agosto_DomingoFeriado_20260101,19173_20260101_199_0_17,,,0,,199_0_ASC_shp,,
243_0,Verao_Util_20260101,21590_20260101_243_0_22,,,0,,243_0_CIRC_shp,,
199_0,Agosto_DomingoFeriado_20260101,19173_20260101_199_0_18,,,1,,199_0_DESC_shp,,
243_0,Verao_Util_20260101,21590_20260101_243_0_25,,,0,,243_0_CIRC_shp,,
150_0,Feriados_Agosto_DomingoFeriado_20260101,6827_20260101_150_0_9,,,0,,150_0_ASC_shp,,
243_0,Verao_Util_20260101,21590_20260101_243_0_24,,,0,,243_0_CIRC_shp,,
150_0,Feriados_Agosto_DomingoFeriado_20260101,6827_20260101_150_0_8,,,1,,150_0_DESC_shp,,
243_0,Verao_Util_20260101,21590_20260101_243_0_27,,,0,,243_0_CIRC_shp,,
76_0,Natal & Ano Novo_DomingoFeriado_20260101,39433_20260101_76_0_2,,,0,,76_0_ASC_shp,,
243_0,Verao_Util_20260101,21590_20260101_243_0_26,,,0,,243_0_CIRC_shp,,
76_0,Natal & Ano Novo_DomingoFeriado_20260101,39433_20260101_76_0_3,,,1,,76_0_DESC_shp,,
76_0,Natal & Ano Novo_DomingoFeriado_20260101,39433_20260101_76_0_4,,,0,,76_0_ASC_shp,,
76_0,Natal & Ano Novo_DomingoFeriado_20260101,39433_20260101_76_0_5,,,1,,76_0_DESC_shp,,
112_0,Ferias Escolares_Util_20260101,7248_20260101_112_0_13,,,1,,112_0_DESC_shp,,
76_0,Natal & Ano Novo_DomingoFeriado_20260101,39433_20260101_76_0_6,,,0,,76_0_ASC_shp,,
278_0,Inverno_Sabado_20260101,45279_20260101_278_0_9,,,0,,278_0_CIRC_shp,,
76_0,Natal & Ano Novo_DomingoFeriado_20260101,39433_20260101_76_0_7,,,1,,76_0_DESC_shp,,
108_0,Inverno_Sabado_20260101,5984_20260101_108_0_4,,,1,,108_0_DESC_shp,,
108_0,Inverno_Sabado_20260101,5984_20260101_108_0_5,,,0,,108_0_ASC_shp,,
108_0,Inverno_Sabado_20260101,5984_20260101_108_0_6,,,1,,108_0_DESC_shp,,
108_0,Inverno_Sabado_20260101,5984_20260101_108_0_7,,,0,,108_0_ASC_shp,,
150_0,Feriados_Agosto_DomingoFeriado_20260101,6827_20260101_150_0_3,,,0,,150_0_ASC_shp,,
150_0,Feriados_Agosto_DomingoFeriado_20260101,6827_20260101_150_0_2,,,1,,150_0_DESC_shp,,
150_0,Feriados_Agosto_DomingoFeriado_20260101,6827_20260101_150_0_5,,,0,,150_0_ASC_shp,,
150_0,Feriados_Agosto_DomingoFeriado_20260101,6827_20260101_150_0_4,,,1,,150_0_DESC_shp,,
150_0,Feriados_Agosto_DomingoFeriado_20260101,6827_20260101_150_0_7,,,0,,150_0_ASC_shp,,
150_0,Feriados_Agosto_DomingoFeriado_20260101,6827_20260101_150_0_6,,,1,,150_0_DESC_shp,,
240_0,Feriados_Agosto_DomingoFeriado_20260101,21542_20260101_240_0_6,,,0,,240_0_CIRC_shp,,
195_5,Inverno_Util_20260101,6201_20260101_195_5_19,,,1,,195_5_DESC_shp,,
190_0,Inverno_Util_20260101,4996_20260101_190_0_13,,,0,,190_0_ASC_shp,,
77_0,Natal & Ano Novo_DomingoFeriado_20260101,17392_20260101_77_0_16,,,0,,77_0_ASC_shp,,
165_0,Inverno_Util_20260101,3162_20260101_165_0_16,,,0,,165_0_ASC_shp,,
108_0,Ferias Escolares_Util_20260101,5975_20260101_108_0_21,,,0,,108_0_ASC_shp,,
108_0,Ferias Escolares_Util_20260101,5975_20260101_108_0_11,,,0,,108_0_ASC_shp,,
190_0,Inverno_Util_20260101,4989_20260101_190_0_14,,,1,,190_0_DESC_shp,,
165_0,Natal & Ano Novo_DomingoFeriado_20260101,17045_20260101_165_0_8,,,1,,165_0_DESC_shp,,
108_3,Inverno_Sabado_20260101,5984_20260101_108_3_3,,,0,,108_3_ASC_shp,,
196_0,Inverno_Sabado_20260101,4110_20260101_196_0_11,,,1,,196_0_DESC_shp,,
108_3,Inverno_Sabado_20260101,5984_20260101_108_3_2,,,1,,108_3_DESC_shp,,
104_0,Agosto_Sabado_20260101,4769_20260101_104_0_15,,,1,,104_0_DESC_shp,,
203_0,Verao_Util_20260101,7849_20260101_203_0_16,,,1,,203_0_DESC_shp,,
178_0,Inverno_DomingoFeriado_20260101,4188_20260101_178_0_12,,,1,,178_0_DESC_shp,,
178_0,Inverno_DomingoFeriado_20260101,4188_20260101_178_0_22,,,1,,178_0_DESC_shp,,
236_0,Agosto_Sabado_20260101,19425_20260101_236_0_8,,,0,,236_0_CIRC_shp,,
196_0,Verao_Util_20260101,4131_20260101_196_0_15,,,1,,196_0_DESC_shp,,
204_0,Natal & Ano Novo_DomingoFeriado_20260101,17154_20260101_204_0_10,,,1,,204_0_DESC_shp,,
190_0,Agosto_DomingoFeriado_20260101,4985_20260101_190_0_14,,,1,,190_0_DESC_shp,,
198_0,Natal & Ano Novo_DomingoFeriado_20260101,17183_20260101_198_0_20,,,0,,198_0_ASC_shp,,
198_0,Natal & Ano Novo_DomingoFeriado_20260101,17183_20260101_198_0_21,,,1,,198_0_DESC_shp,,
198_0,Natal & Ano Novo_DomingoFeriado_20260101,17183_20260101_198_0_22,,,0,,198_0_ASC_shp,,
101_0,Inverno_Sabado_20260101,3449_20260101_101_0_9,,,0,,101_0_ASC_shp,,
198_0,Natal & Ano Novo_DomingoFeriado_20260101,17183_20260101_198_0_23,,,1,,198_0_DESC_shp,,
101_0,Inverno_Sabado_20260101,3449_20260101_101_0_8,,,1,,101_0_DESC_shp,,
198_0,Natal & Ano Novo_DomingoFeriado_20260101,17183_20260101_198_0_24,,,0,,198_0_ASC_shp,,
161_0,Inverno_DomingoFeriado_20260101,19003_20260101_161_0_245,,,1,,161_0_DESC_shp,,
101_0,Inverno_Sabado_20260101,3449_20260101_101_0_3,,,0,,101_0_ASC_shp,,
161_0,Inverno_DomingoFeriado_20260101,19003_20260101_161_0_255,,,1,,161_0_DESC_shp,,
101_0,Inverno_Sabado_20260101,3449_20260101_101_0_2,,,1,,101_0_DESC_shp,,
161_0,Inverno_DomingoFeriado_20260101,19003_20260101_161_0_225,,,1,,161_0_DESC_shp,,
245_0,Verao_Util_20260101,62307_20260101_245_0_4,,,0,,245_0_CIRC_shp,,
161_0,Inverno_DomingoFeriado_20260101,19003_20260101_161_0_235,,,1,,161_0_DESC_shp,,
161_0,Inverno_DomingoFeriado_20260101,19003_20260101_161_0_205,,,1,,161_0_DESC_shp,,
101_0,Inverno_Sabado_20260101,3449_20260101_101_0_7,,,0,,101_0_ASC_shp,,
161_0,Inverno_DomingoFeriado_20260101,19003_20260101_161_0_215,,,1,,161_0_DESC_shp,,
101_0,Inverno_Sabado_20260101,3449_20260101_101_0_6,,,1,,101_0_DESC_shp,,
101_0,Inverno_Sabado_20260101,3449_20260101_101_0_5,,,0,,101_0_ASC_shp,,
101_0,Inverno_Sabado_20260101,3449_20260101_101_0_4,,,1,,101_0_DESC_shp,,
102_0,Agosto_Sabado_20260101,3646_20260101_102_0_13,,,0,,102_0_ASC_shp,,
105_0,Natal & Ano Novo_DomingoFeriado_20260101,17099_20260101_105_0_6,,,0,,105_0_ASC_shp,,
170_0,Natal & Ano Novo_DomingoFeriado_20260101,17087_20260101_170_0_4,,,1,,170_0_DESC_shp,,
192_0,Inverno_Util_20260101,7430_20260101_192_0_28,,,1,,192_0_DESC_shp,,
192_0,Inverno_Util_20260101,7430_20260101_192_0_18,,,1,,192_0_DESC_shp,,
241_0,Agosto_DomingoFeriado_20260101,21526_20260101_241_0_29,,,1,,241_0_DESC_shp,,
241_0,Agosto_DomingoFeriado_20260101,21526_20260101_241_0_28,,,0,,241_0_ASC_shp,,
241_0,Agosto_DomingoFeriado_20260101,21526_20260101_241_0_27,,,1,,241_0_DESC_shp,,
241_0,Agosto_DomingoFeriado_20260101,21526_20260101_241_0_26,,,0,,241_0_ASC_shp,,
241_0,Agosto_DomingoFeriado_20260101,21526_20260101_241_0_25,,,1,,241_0_DESC_shp,,
241_0,Agosto_DomingoFeriado_20260101,21526_20260101_241_0_24,,,0,,241_0_ASC_shp,,
146_0,Inverno_Util_20260101,3075_20260101_146_0_9,,,0,,146_0_ASC_shp,,
241_0,Agosto_DomingoFeriado_20260101,21526_20260101_241_0_23,,,1,,241_0_DESC_shp,,
146_0,Inverno_Util_20260101,3075_20260101_146_0_8,,,1,,146_0_DESC_shp,,
241_0,Agosto_DomingoFeriado_20260101,21526_20260101_241_0_22,,,0,,241_0_ASC_shp,,
146_0,Inverno_Util_20260101,3075_20260101_146_0_7,,,0,,146_0_ASC_shp,,
241_0,Agosto_DomingoFeriado_20260101,21526_20260101_241_0_21,,,1,,241_0_DESC_shp,,
203_0,Ferias Escolares_Util_20260101,41473_20260101_203_0_3,,,1,,203_0_DESC_shp,,
146_0,Inverno_Util_20260101,3075_20260101_146_0_6,,,1,,146_0_DESC_shp,,
241_0,Agosto_DomingoFeriado_20260101,21526_20260101_241_0_20,,,0,,241_0_ASC_shp,,
146_0,Inverno_Util_20260101,3075_20260101_146_0_5,,,0,,146_0_ASC_shp,,
146_0,Inverno_Util_20260101,3075_20260101_146_0_4,,,1,,146_0_DESC_shp,,
146_0,Inverno_Util_20260101,3075_20260101_146_0_3,,,0,,146_0_ASC_shp,,
146_0,Inverno_Util_20260101,3075_20260101_146_0_2,,,1,,146_0_DESC_shp,,
168_0,Inverno_Util_20260101,7158_20260101_168_0_18,,,0,,168_0_ASC_shp,,
105_0,Ferias Escolares_Util_20260101,3942_20260101_105_0_5,,,1,,105_0_DESC_shp,,
105_0,Ferias Escolares_Util_20260101,3942_20260101_105_0_4,,,0,,105_0_ASC_shp,,
105_0,Ferias Escolares_Util_20260101,3942_20260101_105_0_3,,,1,,105_0_DESC_shp,,
105_0,Ferias Escolares_Util_20260101,3942_20260101_105_0_2,,,0,,105_0_ASC_shp,,
124_0,Feriados_Agosto_DomingoFeriado_20260101,20086_20260101_124_0_9,,,0,,124_0_ASC_shp,,
168_2,Feriados_Agosto_DomingoFeriado_20260101,19185_20260101_168_2_4,,,1,,168_2_DESC_shp,,
144_0,Verao_Util_20260101,6951_20260101_144_0_11,,,1,,144_0_DESC_shp,,
123_0,Feriados_Agosto_DomingoFeriado_20260101,2942_20260101_123_0_8,,,0,,123_0_ASC_shp,,
123_0,Feriados_Agosto_DomingoFeriado_20260101,2942_20260101_123_0_9,,,1,,123_0_DESC_shp,,
168_2,Inverno_DomingoFeriado_20260101,7137_20260101_168_2_35,,,0,,168_2_ASC_shp,,
168_2,Inverno_DomingoFeriado_20260101,7137_20260101_168_2_25,,,0,,168_2_ASC_shp,,
168_2,Inverno_DomingoFeriado_20260101,7137_20260101_168_2_15,,,0,,168_2_ASC_shp,,
123_0,Feriados_Agosto_DomingoFeriado_20260101,2942_20260101_123_0_2,,,0,,123_0_ASC_shp,,
123_0,Feriados_Agosto_DomingoFeriado_20260101,2942_20260101_123_0_3,,,1,,123_0_DESC_shp,,
123_0,Feriados_Agosto_DomingoFeriado_20260101,2942_20260101_123_0_4,,,0,,123_0_ASC_shp,,
123_0,Feriados_Agosto_DomingoFeriado_20260101,2942_20260101_123_0_5,,,1,,123_0_DESC_shp,,
123_0,Feriados_Agosto_DomingoFeriado_20260101,2942_20260101_123_0_6,,,0,,123_0_ASC_shp,,
123_0,Feriados_Agosto_DomingoFeriado_20260101,2942_20260101_123_0_7,,,1,,123_0_DESC_shp,,
175_0,Ferias Escolares_Util_20260101,6715_20260101_175_0_16,,,0,,175_0_ASC_shp,,
104_5,Agosto_DomingoFeriado_20260101,18899_20260101_104_5_15,,,1,,104_5_DESC_shp,,
143_0,Agosto_Sabado_20260101,4072_20260101_143_0_16,,,1,,143_0_DESC_shp,,
108_0,Feriados_Agosto_DomingoFeriado_20260101,5974_20260101_108_0_28,,,1,,108_0_DESC_shp,,
108_0,Feriados_Agosto_DomingoFeriado_20260101,5974_20260101_108_0_18,,,1,,108_0_DESC_shp,,
196_0,Agosto_DomingoFeriado_20260101,21223_20260101_196_0_8,,,1,,196_0_DESC_shp,,
197_2,Inverno_DomingoFeriado_20260101,4243_20260101_197_2_10,,,1,,197_2_DESC_shp,,
197_2,Inverno_DomingoFeriado_20260101,4243_20260101_197_2_20,,,1,,197_2_DESC_shp,,
197_2,Inverno_DomingoFeriado_20260101,4243_20260101_197_2_30,,,1,,197_2_DESC_shp,,
282_0,Verao_Util_20260101,46416_20260101_282_0_3,,,0,,282_0_ASC_shp,,
173_0,Ferias Escolares_Util_20260101,5503_20260101_173_0_36,,,1,,173_0_DESC_shp,,
173_0,Ferias Escolares_Util_20260101,5503_20260101_173_0_26,,,1,,173_0_DESC_shp,,
173_0,Ferias Escolares_Util_20260101,5503_20260101_173_0_16,,,1,,173_0_DESC_shp,,
116_0,Verao_Util_20260101,4346_20260101_116_0_13,,,0,,116_0_ASC_shp,,
106_0,Feriados_Agosto_DomingoFeriado_20260101,6296_20260101_106_0_10,,,1,,106_0_DESC_shp,,
167_0,Verao_Util_20260101,6574_20260101_167_0_24,,,1,,167_0_DESC_shp,,
167_0,Verao_Util_20260101,6574_20260101_167_0_14,,,1,,167_0_DESC_shp,,
171_3,Verao_Util_20260101,7021_20260101_171_3_2,,,1,,171_3_DESC_shp,,
144_0,Inverno_DomingoFeriado_20260101,6916_20260101_144_0_13,,,0,,144_0_ASC_shp,,
193_2,Agosto_Sabado_20260101,7500_20260101_193_2_16,,,0,,193_2_ASC_shp,,
170_0,Feriados_DomingoFeriado_20260101,3830_20260101_170_0_17,,,0,,170_0_ASC_shp,,
199_0,Feriados_Agosto_DomingoFeriado_20260101,5338_20260101_199_0_2,,,1,,199_0_DESC_shp,,
112_1,Ferias Escolares_Util_20260101,7306_20260101_112_1_17,,,0,,112_1_ASC_shp,,
199_0,Feriados_Agosto_DomingoFeriado_20260101,5338_20260101_199_0_3,,,0,,199_0_ASC_shp,,
116_0,Agosto_Sabado_20260101,4281_20260101_116_0_19,,,0,,116_0_ASC_shp,,
172_1,Ferias Escolares_Util_20260101,5280_20260101_172_1_3,,,0,,172_1_ASC_shp,,
172_1,Ferias Escolares_Util_20260101,5280_20260101_172_1_2,,,1,,172_1_DESC_shp,,
199_0,Feriados_Agosto_DomingoFeriado_20260101,5338_20260101_199_0_6,,,1,,199_0_DESC_shp,,
199_0,Feriados_Agosto_DomingoFeriado_20260101,5338_20260101_199_0_7,,,0,,199_0_ASC_shp,,
199_0,Feriados_Agosto_DomingoFeriado_20260101,5338_20260101_199_0_4,,,1,,199_0_DESC_shp,,
199_0,Feriados_Agosto_DomingoFeriado_20260101,5338_20260101_199_0_5,,,0,,199_0_ASC_shp,,
172_1,Ferias Escolares_Util_20260101,5280_20260101_172_1_5,,,0,,172_1_ASC_shp,,
172_1,Ferias Escolares_Util_20260101,5280_20260101_172_1_4,,,1,,172_1_DESC_shp,,
199_0,Feriados_Agosto_DomingoFeriado_20260101,5338_20260101_199_0_8,,,1,,199_0_DESC_shp,,
199_0,Feriados_Agosto_DomingoFeriado_20260101,5338_20260101_199_0_9,,,0,,199_0_ASC_shp,,
145_0,Ferias Escolares_Util_20260101,8011_20260101_145_0_15,,,0,,145_0_ASC_shp,,
171_0,Verao_Util_20260101,7021_20260101_171_0_9,,,0,,171_0_ASC_shp,,
171_0,Verao_Util_20260101,7021_20260101_171_0_8,,,1,,171_0_DESC_shp,,
115_0,Agosto_DomingoFeriado_20260101,8069_20260101_115_0_15,,,1,,115_0_DESC_shp,,
171_0,Verao_Util_20260101,7021_20260101_171_0_3,,,0,,171_0_ASC_shp,,
112_0,Natal & Ano Novo_DomingoFeriado_20260101,17348_20260101_112_0_5,,,0,,112_0_ASC_shp,,
171_0,Verao_Util_20260101,7021_20260101_171_0_5,,,0,,171_0_ASC_shp,,
171_0,Verao_Util_20260101,7021_20260101_171_0_4,,,1,,171_0_DESC_shp,,
171_0,Verao_Util_20260101,7021_20260101_171_0_7,,,0,,171_0_ASC_shp,,
102_0,Agosto_Sabado_20260101,3624_20260101_102_0_13,,,0,,102_0_ASC_shp,,
171_0,Verao_Util_20260101,7021_20260101_171_0_6,,,1,,171_0_DESC_shp,,
122_0,Inverno_Util_20260101,20157_20260101_122_0_3,,,0,,122_0_ASC_shp,,
136_0,Agosto_Sabado_20260101,12949_20260101_136_0_1,,,1,,136_0_DESC_shp,,
106_0,Feriados_DomingoFeriado_20260101,6309_20260101_106_0_12,,,0,,106_0_ASC_shp,,
161_0,Inverno_Sabado_20260101,18992_20260101_161_0_120,,,1,,161_0_DESC_shp,,
161_0,Inverno_Sabado_20260101,18992_20260101_161_0_100,,,1,,161_0_DESC_shp,,
161_0,Inverno_Sabado_20260101,18992_20260101_161_0_110,,,1,,161_0_DESC_shp,,
173_0,Inverno_Util_20260101,5489_20260101_173_0_36,,,1,,173_0_DESC_shp,,
173_0,Inverno_Util_20260101,5489_20260101_173_0_26,,,1,,173_0_DESC_shp,,
173_0,Inverno_Util_20260101,5489_20260101_173_0_16,,,1,,173_0_DESC_shp,,
151_0,Verao_Util_20260101,7740_20260101_151_0_12,,,1,,151_0_DESC_shp,,
251_0,Ferias Escolares_Util_20260101,22216_20260101_251_0_2,,,0,,251_0_CIRC_shp,,
173_0,Inverno_Util_20260101,5489_20260101_173_0_46,,,1,,173_0_DESC_shp,,
204_0,Inverno_Util_20260101,4601_20260101_204_0_10,,,0,,204_0_ASC_shp,,
212_0,Agosto_Sabado_20260101,17563_20260101_212_0_9,,,0,,212_0_ASC_shp,,
277_0,Natal & Ano Novo_DomingoFeriado_20260101,51230_20260101_277_0_5,,,0,,277_0_ASC_shp,,
118_0,Inverno_DomingoFeriado_20260101,6639_20260101_118_0_15,,,0,,118_0_ASC_shp,,
124_0,Inverno_Sabado_20260101,7385_20260101_124_0_22,,,1,,124_0_DESC_shp,,
124_0,Inverno_Sabado_20260101,7385_20260101_124_0_32,,,1,,124_0_DESC_shp,,
77_0,Inverno_Util_20260101,11025_20260101_77_0_11,,,1,,77_0_DESC_shp,,
124_0,Inverno_Sabado_20260101,7385_20260101_124_0_12,,,1,,124_0_DESC_shp,,
77_0,Inverno_Util_20260101,11025_20260101_77_0_21,,,1,,77_0_DESC_shp,,
192_1,Ferias Escolares_Util_20260101,7440_20260101_192_1_36,,,1,,192_1_DESC_shp,,
75_0,Inverno_DomingoFeriado_20260101,14910_20260101_75_0_19,,,1,,75_0_DESC_shp,,
108_0,Agosto_DomingoFeriado_20260101,5973_20260101_108_0_27,,,0,,108_0_ASC_shp,,
200_0,Agosto_Sabado_20260101,21215_20260101_200_0_6,,,1,,200_0_DESC_shp,,
